frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z,gc0,gc1,gc2,phys_ticks,proc_ms,phys_proc_ms
144,2.5920,-1.50774,1.04083,-1.19242,0.008000,0.15000,0.00000,-1.49689,-1.17783,2,2,1,0,8.5310,12.7470
145,2.8230,-1.50340,1.04083,-1.18659,0.007273,0.15000,0.00000,-1.49689,-1.17783,2,2,1,0,8.5310,12.7470
146,2.8110,-1.49906,1.04083,-1.18075,0.007273,0.13636,0.00000,-1.49689,-1.17783,2,2,1,0,8.5310,12.7470
147,6.0910,-1.49472,1.04083,-1.17491,0.007273,0.13636,0.00000,-1.47303,-1.14573,2,2,1,1,8.5310,12.7470
148,1.0710,-1.48995,1.04083,-1.16849,0.008000,0.13636,0.00000,-1.47303,-1.14573,2,2,1,0,8.5310,12.7470
149,3.1520,-1.48518,1.04083,-1.16207,0.008000,0.15000,0.00000,-1.47303,-1.14573,2,2,1,0,8.5310,12.7470
150,2.7830,-1.48070,1.04083,-1.15604,0.007509,0.15000,0.00000,-1.47303,-1.14573,2,2,1,0,91.8740,18.4440
151,2.7560,-1.47636,1.04083,-1.15020,0.007273,0.14080,0.00000,-1.47303,-1.14573,2,2,1,0,91.8740,18.4440
152,6.0640,-1.47202,1.04083,-1.14437,0.007273,0.13636,0.00000,-1.44917,-1.11362,2,2,1,1,91.8740,18.4440
153,0.9490,-1.46725,1.04083,-1.13795,0.008000,0.13636,0.00000,-1.44917,-1.11362,2,2,1,0,91.8740,18.4440
154,3.1470,-1.46248,1.04083,-1.13153,0.008000,0.15000,0.00000,-1.44917,-1.11362,2,2,1,0,91.8740,18.4440
155,2.7900,-1.45814,1.04083,-1.12569,0.007273,0.15000,0.00000,-1.44917,-1.11362,2,2,1,0,91.8740,18.4440
156,2.7810,-1.45380,1.04083,-1.11985,0.007272,0.13636,0.00000,-1.44917,-1.11362,2,2,1,0,91.8740,18.4440
157,2.8060,-1.44946,1.04083,-1.11401,0.007273,0.13636,0.00000,-1.44917,-1.11362,2,2,1,0,91.8740,18.4440
158,6.1120,-1.44512,1.04083,-1.10818,0.007273,0.13636,0.00000,-1.42531,-1.08152,2,2,1,1,91.8740,18.4440
159,3.0840,-1.44035,1.04083,-1.10176,0.008000,0.13636,0.00000,-1.42531,-1.08152,2,2,1,0,91.8740,18.4440
160,1.0310,-1.43558,1.04083,-1.09534,0.008000,0.15000,0.00000,-1.42531,-1.08152,2,2,1,0,91.8740,18.4440
161,2.8250,-1.43124,1.04083,-1.08950,0.007273,0.15000,0.00000,-1.42531,-1.08152,2,2,1,0,91.8740,18.4440
162,2.7970,-1.42690,1.04083,-1.08366,0.007273,0.13636,0.00000,-1.42531,-1.08152,2,2,1,0,91.8740,18.4440
163,6.0290,-1.42257,1.04083,-1.07782,0.007273,0.13636,0.00000,-1.40145,-1.04941,2,2,1,1,91.8740,18.4440
164,0.9670,-1.41779,1.04083,-1.07140,0.008000,0.13636,0.00000,-1.40145,-1.04941,2,2,1,0,91.8740,18.4440
165,3.1960,-1.41302,1.04083,-1.06498,0.008000,0.15000,0.00000,-1.40145,-1.04941,2,2,1,0,91.8740,18.4440
166,2.7930,-1.40868,1.04083,-1.05915,0.007273,0.15000,0.00000,-1.40145,-1.04941,2,2,1,0,91.8740,18.4440
167,2.7810,-1.40434,1.04083,-1.05331,0.007273,0.13636,0.00000,-1.40145,-1.04941,2,2,1,0,91.8740,18.4440
168,6.1980,-1.40001,1.04083,-1.04747,0.007273,0.13636,0.00000,-1.37759,-1.01731,2,2,1,1,91.8740,18.4440
169,0.9740,-1.39523,1.04083,-1.04105,0.008000,0.13636,0.00000,-1.37759,-1.01731,2,2,1,0,91.8740,18.4440
170,3.2980,-1.39046,1.04083,-1.03463,0.008000,0.15000,0.00000,-1.37759,-1.01731,2,2,1,0,91.8740,18.4440
171,2.7700,-1.38602,1.04083,-1.02865,0.007452,0.15000,0.00000,-1.37759,-1.01731,2,2,1,0,91.8740,18.4440
172,2.7800,-1.38168,1.04083,-1.02281,0.007272,0.13971,0.00000,-1.37759,-1.01731,2,2,1,0,91.8740,18.4440
173,2.7630,-1.37759,1.04083,-1.01731,0.006858,0.13636,0.00000,-1.37759,-1.01731,2,2,1,0,91.8740,18.4440
174,6.0560,-1.37325,1.04083,-1.01147,0.007273,0.12858,0.00000,-1.35373,-0.98520,2,2,1,1,91.8740,18.4440
175,1.2430,-1.36848,1.04083,-1.00505,0.008000,0.13636,0.00000,-1.35373,-0.98520,2,2,1,0,91.8740,18.4440
176,2.8340,-1.36371,1.04083,-0.99863,0.008000,0.15000,0.00000,-1.35373,-0.98520,2,2,1,0,91.8740,18.4440
177,2.7930,-1.35937,1.04083,-0.99279,0.007273,0.15000,0.00000,-1.35373,-0.98520,2,2,1,0,91.8740,18.4440
178,2.7730,-1.35503,1.04083,-0.98695,0.007273,0.13636,0.00000,-1.35373,-0.98520,2,2,1,0,91.8740,18.4440
179,6.0360,-1.35069,1.04083,-0.98112,0.007273,0.13636,0.00000,-1.32987,-0.95310,2,2,1,1,91.8740,18.4440
180,0.9430,-1.34592,1.04083,-0.97470,0.008000,0.13636,0.00000,-1.32987,-0.95310,2,2,1,0,91.8740,18.4440
181,3.1670,-1.34115,1.04083,-0.96828,0.008000,0.15000,0.00000,-1.32987,-0.95310,2,2,1,0,91.8740,18.4440
182,2.8920,-1.33681,1.04083,-0.96244,0.007273,0.15000,0.00000,-1.32987,-0.95310,2,2,1,0,91.8740,18.4440
183,2.6770,-1.33247,1.04083,-0.95660,0.007273,0.13636,0.00000,-1.32987,-0.95310,2,2,1,0,91.8740,18.4440
184,5.9790,-1.32813,1.04083,-0.95077,0.007273,0.13636,0.00000,-1.30601,-0.92100,2,2,1,1,91.8740,18.4440
185,0.9100,-1.32336,1.04083,-0.94434,0.008000,0.13636,0.00000,-1.30601,-0.92100,2,2,1,0,91.8740,18.4440
186,3.1400,-1.31873,1.04083,-0.93811,0.007770,0.15000,0.00000,-1.30601,-0.92100,2,2,1,0,91.8740,18.4440
187,2.7750,-1.31439,1.04083,-0.93227,0.007273,0.14569,0.00000,-1.30601,-0.92100,2,2,1,0,91.8740,18.4440
188,2.7870,-1.31005,1.04083,-0.92643,0.007273,0.13636,0.00000,-1.30601,-0.92100,2,2,1,0,91.8740,18.4440
189,2.7820,-1.30601,1.04083,-0.92100,0.006775,0.13636,0.00000,-1.30601,-0.92100,2,2,1,0,91.8740,18.4440
190,6.0490,-1.30167,1.04083,-0.91516,0.007273,0.12704,0.00000,-1.28215,-0.88889,2,2,1,1,91.8740,18.4440
191,0.9440,-1.29690,1.04083,-0.90874,0.008000,0.13636,0.00000,-1.28215,-0.88889,2,2,1,0,91.8740,18.4440
192,3.1690,-1.29222,1.04083,-0.90245,0.007835,0.15000,0.00000,-1.28215,-0.88889,2,2,1,0,91.8740,18.4440
193,2.8210,-1.28788,1.04083,-0.89661,0.007273,0.14691,0.00000,-1.28215,-0.88889,2,2,1,0,91.8740,18.4440
