frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z,gc0,gc1,gc2,phys_ticks,proc_ms,phys_proc_ms
183,257.1370,2.50000,1.04083,0.55893,0.323115,5.47229,0.00000,2.50000,0.52205,5,5,3,8,488.9350,3.0510
184,509.0090,2.50000,1.04083,0.21421,0.344722,6.05847,0.00000,2.50000,0.20205,5,5,3,8,488.9350,3.0510
185,254.6410,2.50000,1.04083,-0.07795,0.292162,6.46362,0.00000,2.50000,-0.11795,5,5,3,8,491.5370,3.0680
186,251.3350,2.50000,1.04083,-0.40032,0.322367,5.47791,0.00000,2.50000,-0.43795,5,5,3,8,491.5370,3.0680
187,503.6120,2.50000,1.04083,-0.75130,0.350983,6.04443,0.00000,2.50000,-0.75795,5,5,3,8,491.5370,3.0680
188,245.5810,2.50000,1.04083,-1.03795,0.286650,6.58093,0.00000,2.50000,-1.07795,5,5,3,8,477.0330,2.9340
189,255.2490,2.50000,1.04083,-1.36502,0.327066,5.37476,0.00000,2.50000,-1.39795,5,5,3,8,477.0330,2.9340
190,509.2830,2.50000,1.04083,-1.65865,0.293628,6.13245,0.00000,2.50000,-1.66378,5,5,3,8,477.0330,2.9340
191,254.8890,2.50000,1.04083,-1.61878,0.039861,6.44177,0.00000,2.50000,-1.58351,5,5,3,8,489.8430,3.1250
192,253.9090,2.50000,1.04083,-1.29255,0.326233,5.42578,0.00000,2.50000,-1.26351,5,5,3,8,489.8430,3.1250
193,509.7660,2.50000,1.04083,-0.95288,0.339670,6.20532,0.00000,2.50000,-0.94351,5,5,3,8,489.8430,3.1250
194,249.4800,2.50000,1.04083,-0.66351,0.289375,6.36877,0.00000,2.50000,-0.62351,5,5,3,8,486.6980,3.0750
195,256.0180,2.50000,1.04083,-0.33385,0.329658,5.42578,0.00000,2.50000,-0.30351,5,5,3,8,486.6980,3.0750
196,505.2860,2.50000,1.04083,0.00349,0.337340,6.18115,0.00000,2.50000,0.01649,5,5,3,8,486.6980,3.0750
197,258.5670,2.50000,1.04083,0.29649,0.293002,6.32507,0.00000,2.50000,0.33649,5,5,3,8,488.2050,2.8850
198,251.0100,2.50000,1.04083,0.62553,0.329034,5.49377,0.00000,2.50000,0.65649,5,5,3,8,488.2050,2.8850
199,494.3410,2.50000,1.04083,0.96873,0.343203,6.16943,0.00000,2.50000,0.97649,5,5,3,8,488.2050,2.8850
200,553.7180,2.50000,1.04083,1.25649,0.287763,6.43506,0.00000,2.50000,1.29649,5,5,3,8,535.1720,3.0000
201,492.7990,2.50000,1.04083,1.57649,0.320000,5.39551,0.00000,2.50000,1.61649,5,5,3,8,535.1720,3.0000
202,249.1800,2.50000,1.04083,1.89649,0.320000,6.00012,0.00000,2.50000,1.93649,5,5,3,8,472.5840,2.9650
