frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z,gc0,gc1,gc2,phys_ticks,proc_ms,phys_proc_ms
164,3.1690,-1.34067,1.04083,-0.96763,0.007555,0.14732,0.00000,-1.32987,-0.95310,2,2,1,0,8.7440,13.1900
165,2.7650,-1.33633,1.04083,-0.96179,0.007273,0.14166,0.00000,-1.32987,-0.95310,2,2,1,0,8.7440,13.1900
166,2.7840,-1.33199,1.04083,-0.95596,0.007273,0.13636,0.00000,-1.32987,-0.95310,2,2,1,0,8.7440,13.1900
167,6.1570,-1.32765,1.04083,-0.95012,0.007273,0.13636,0.00000,-1.30601,-0.92100,2,2,1,1,8.7440,13.1900
168,0.9030,-1.32288,1.04082,-0.94370,0.008000,0.13636,0.00000,-1.30601,-0.92100,2,2,1,0,8.7440,13.1900
169,3.1240,-1.31811,1.04082,-0.93728,0.007999,0.15000,0.00000,-1.30601,-0.92100,2,2,1,0,90.6960,18.5600
170,2.8010,-1.31377,1.04081,-0.93144,0.007273,0.14997,0.00000,-1.30601,-0.92100,2,2,1,0,90.6960,18.5600
171,2.8030,-1.30943,1.04080,-0.92560,0.007273,0.13636,0.00000,-1.30601,-0.92100,2,2,1,0,90.6960,18.5600
172,2.7710,-1.30601,1.04080,-0.92100,0.005743,0.13636,0.00000,-1.30601,-0.92100,2,2,1,0,90.6960,18.5600
173,5.9320,-1.30167,1.04080,-0.91516,0.007273,0.10767,0.00000,-1.28215,-0.88889,2,2,1,1,90.6960,18.5600
174,0.9930,-1.29690,1.04080,-0.90874,0.008000,0.13636,0.00000,-1.28215,-0.88889,2,2,1,0,90.6960,18.5600
175,3.1690,-1.29212,1.04080,-0.90232,0.008000,0.15000,0.00000,-1.28215,-0.88889,2,2,1,0,90.6960,18.5600
176,2.7650,-1.28771,1.04080,-0.89637,0.007406,0.15000,0.00000,-1.28215,-0.88889,2,2,1,0,90.6960,18.5600
177,2.7700,-1.28337,1.04080,-0.89054,0.007273,0.13886,0.00000,-1.28215,-0.88889,2,2,1,0,90.6960,18.5600
178,5.9090,-1.27903,1.04080,-0.88470,0.007273,0.13636,0.00000,-1.25829,-0.85679,2,2,1,1,90.6960,18.5600
179,0.8910,-1.27426,1.04080,-0.87828,0.008000,0.13636,0.00000,-1.25829,-0.85679,2,2,1,0,90.6960,18.5600
180,3.0930,-1.26955,1.04080,-0.87195,0.007886,0.15000,0.00000,-1.25829,-0.85679,2,2,1,0,90.6960,18.5600
181,2.8070,-1.26522,1.04080,-0.86611,0.007273,0.14787,0.00000,-1.25829,-0.85679,2,2,1,0,90.6960,18.5600
182,2.7830,-1.26088,1.04080,-0.86027,0.007273,0.13636,0.00000,-1.25829,-0.85679,2,2,1,0,90.6960,18.5600
183,6.1140,-1.25654,1.04080,-0.85444,0.007273,0.13636,0.00000,-1.23443,-0.82468,2,2,1,1,90.6960,18.5600
184,1.1990,-1.25177,1.04080,-0.84802,0.008000,0.13636,0.00000,-1.23443,-0.82468,2,2,1,0,90.6960,18.5600
185,3.2050,-1.24700,1.04080,-0.84159,0.008000,0.15000,0.00000,-1.23443,-0.82468,2,2,1,0,90.6960,18.5600
