frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z
245,16.4230,2.38702,1.04085,-1.56558,0.045516,0.74998,0.00000,2.38773,-1.53872
246,16.6530,2.38826,1.04085,-1.51758,0.048015,0.75000,0.00000,2.38897,-1.48929
247,16.7150,2.38949,1.04085,-1.46708,0.050514,0.75000,0.00000,2.39020,-1.43736
248,16.5410,2.39073,1.04085,-1.41408,0.053014,0.75000,0.00000,2.39144,-1.38293
249,16.7770,2.39196,1.04085,-1.35859,0.055513,0.75000,0.00000,2.39267,-1.32600
250,16.5810,2.39319,1.04085,-1.30059,0.058012,0.75000,0.00000,2.39390,-1.26657
251,16.8950,2.39442,1.04085,-1.24009,0.060512,0.75000,0.00000,2.39513,-1.20464
252,16.6480,2.39565,1.04085,-1.17756,0.062537,0.75000,0.00000,2.39635,-1.14132
253,21.3470,2.39688,1.04085,-1.11424,0.063334,0.74998,0.00000,2.39758,-1.07800
254,11.9370,2.39811,1.04085,-1.05092,0.063334,0.75002,0.00000,2.39881,-1.01468
255,16.5580,2.39934,1.04085,-0.98760,0.063333,0.75002,0.00000,2.40004,-0.95135
256,16.6930,2.40057,1.04085,-0.92428,0.063334,0.74998,0.00000,2.40127,-0.88803
257,17.0700,2.40180,1.04085,-0.86096,0.063333,0.75002,0.00000,2.40250,-0.82471
258,16.7520,2.40302,1.04085,-0.79763,0.063333,0.74998,0.00000,2.40373,-0.76139
259,16.4380,2.40425,1.04085,-0.73431,0.063333,0.75002,0.00000,2.40496,-0.69807
260,16.6110,2.40548,1.04085,-0.67099,0.063333,0.74998,0.00000,2.40619,-0.63475
261,16.4790,2.40671,1.04085,-0.60767,0.063333,0.75000,0.00000,2.40741,-0.57143
262,16.7040,2.40794,1.04085,-0.54435,0.063333,0.75000,0.00000,2.40864,-0.50810
263,16.6750,2.40917,1.04085,-0.48103,0.063333,0.75000,0.00000,2.40987,-0.44478
264,16.7610,2.41040,1.04085,-0.41771,0.063333,0.75000,0.00000,2.41110,-0.38146
265,16.7860,2.41163,1.04085,-0.35438,0.063333,0.75000,0.00000,2.41233,-0.31814
266,20.5360,2.41286,1.04085,-0.29106,0.063333,0.75000,0.00000,2.41356,-0.25482
267,12.6480,2.41408,1.04085,-0.22774,0.063333,0.75000,0.00000,2.41479,-0.19150
268,16.6290,2.41531,1.04085,-0.16442,0.063333,0.74998,0.00000,2.41602,-0.12818
269,16.8550,2.41654,1.04085,-0.10110,0.063333,0.75002,0.00000,2.41724,-0.06485
270,17.1210,2.41777,1.04085,-0.03778,0.063333,0.75002,0.00000,2.41847,-0.00153
271,16.3840,2.41900,1.04085,0.02554,0.063333,0.74998,0.00000,2.41970,0.06179
272,16.8360,2.42023,1.04085,0.08887,0.063333,0.75002,0.00000,2.42093,0.12511
273,16.3610,2.42146,1.04085,0.15219,0.063333,0.74998,0.00000,2.42216,0.18843
274,16.8340,2.42268,1.04085,0.21551,0.063333,0.75002,0.00000,2.42339,0.25175
275,16.7740,2.42391,1.04085,0.27883,0.063334,0.74998,0.00000,2.42462,0.31507
276,16.5590,2.42514,1.04085,0.34215,0.063333,0.75000,0.00000,2.42585,0.37840
277,16.4780,2.42637,1.04085,0.40547,0.063333,0.75000,0.00000,2.42707,0.44172
278,17.2800,2.42760,1.04085,0.46879,0.063333,0.75000,0.00000,2.42830,0.50504
279,18.0280,2.42883,1.04085,0.53212,0.063333,0.75000,0.00000,2.42953,0.56836
280,14.6590,2.43006,1.04085,0.59544,0.063333,0.75000,0.00000,2.43076,0.63168
